"Title, Author (Publisher)",Year,Category,Winner
"Dragonsbane, Barbara Hambly (Ballantine Del Rey)",1985,Fantasy,
"The Vampire Lestat, Anne Rice (Knopf)",1985,Fantasy,
"Lyonesse II: The Green Pearl, Jack Vance (Underwood-Miller; Berkley)",1985,Fantasy,
"The King's Justice, Katherine Kurtz (Ballantine Del Rey)",1985,Fantasy,
"The Summer Tree, Guy Gavriel Kay (Arbor House)",1985,Fantasy,
"The Dream Years, Lisa Goldstein (Bantam Spectra)",1985,Fantasy,
"With a Tangled Skein, Piers Anthony (Ballantine Del Rey)",1985,Fantasy,
"Dark of the Moon, P. C. Hodgell (Atheneum)",1985,Fantasy,
"Silverthorn, Raymond E. Feist (Doubleday)",1985,Fantasy,
"Mulengro, Charles de Lint (Ace)",1985,Fantasy,
"Lovecraft's Book, Richard A. Lupoff (Arkham House)",1985,Fantasy,
"Brokedown Palace, Steven Brust (Ace)",1985,Fantasy,
"The Damnation Game, Clive Barker (Weidenfeld & Nicholson)",1985,Fantasy,
"The Wishsong of Shannara, Terry Brooks (Ballantine Del Rey)",1985,Fantasy,
"Wizard of the Pigeons, Megan Lindholm (Ace)",1985,Fantasy,
"In Yana, the Touch of Undying, Michael Shea (DAW)",1985,Fantasy,
"The Last Rainbow, Parke Godwin (Bantam Spectra)",1985,Fantasy,
"Things Invisible to See, Nancy Willard (Knopf)",1985,Fantasy,
"The Song of Mavin Manyshaped, Sheri S. Tepper (Ace)",1985,Fantasy,
"Wings of Flame, Nancy Springer (Tor)",1985,Fantasy,
"The Bronze King, Suzy McKee Charnas (Houghton Mifflin)",1985,Fantasy,
"Marianne, the Magus, and the Manticore, Sheri S. Tepper (Ace)",1985,Fantasy,
"Contact, Carl Sagan (Simon & Schuster)",1985,First Novel,TRUE
"Emprise, Michael P. Kube-McDowell (Berkley)",1985,First Novel,
"In the Drift, Michael Swanwick (Ace)",1985,First Novel,
"The Summer Tree, Guy Gavriel Kay (Arbor House)",1985,First Novel,
"Tailchaser's Song, Tad Williams (DAW)",1985,First Novel,
"Cats Have No Lord, Will Shetterly (Ace)",1985,First Novel,
"Masters of Glass, M. Coleman Easton (Questar)",1985,First Novel,
"Saraband of Lost Time, Richard Grant (Avon)",1985,First Novel,
"Walk the Moon's Road, Jim Aikin (Ballantine Del Rey)",1985,First Novel,
"Infinity's Web, Sheila Finch (Bantam Spectra)",1985,First Novel,
"The Isle of Glass, Judith Tarr (Bluejay)",1985,First Novel,
"Saturnalia, Grant Callin (Baen)",1985,First Novel,
"The Torch of Honor, Roger MacBride Allen (Baen)",1985,First Novel,
"Children of the Light, Susan B. Weston (St. Martin's)",1985,First Novel,
"The Warrior Who Carried Life, Geoff Ryman (Allen & Unwin)",1985,First Novel,
"Song of Kali, Dan Simmons (Bluejay)",1985,First Novel,
"The Secret Country, Pamela C. Dean (Ace)",1985,First Novel,
"Skyrider 1: Skirmish, Melisa C. Michaels (Tor)",1985,First Novel,
"The Long Forgetting, Edward A. Byers (Baen)",1985,First Novel,
"The Sorcery Within, Dave Smeds (Ace)",1985,First Novel,
"The Princess of Flames, Ru Emerson (Ace)",1985,First Novel,
"Pandora's Genes, Kathryn Lance (Questar)",1985,First Novel,
"Down Town, Viido Polikarpus & Tappan King (Arbor House)",1985,First Novel,
"Ibis, Linda Steele (DAW)",1985,First Novel,
"Staroamer's Fate, Chuck Rothman (Questar)",1985,First Novel,
"The Integral Trees, Larry Niven (Ballantine Del Rey)",1984,Science Fiction,TRUE
"Demon, John Varley (Berkley/Putnam)",1984,Science Fiction,
"Heechee Rendezvous, Frederik Pohl (Ballantine Del Rey)",1984,Science Fiction,
"Stars In My Pocket Like Grains of Sand, Samuel R. Delany (Bantam)",1984,Science Fiction,
"Chanur's Venture, C. J. Cherryh (Phantasia; DAW)",1984,Science Fiction,
"Across the Sea of Suns, Gregory Benford (Timescape)",1984,Science Fiction,
"West of Eden, Harry Harrison (Bantam)",1984,Science Fiction,
"Neuromancer, William Gibson (Ace)",1984,Science Fiction,
"The Final Encyclopedia, Gordon R. Dickson (Tor)",1984,Science Fiction,
"City of Sorcery, Marion Zimmer Bradley (DAW)",1984,Science Fiction,
"Icehenge, Kim Stanley Robinson (Ace)",1984,Science Fiction,
"The Peace War, Vernor Vinge (Bluejay)",1984,Science Fiction,
"World's End, Joan D. Vinge (Bluejay)",1984,Science Fiction,
"Clay's Ark, Octavia E. Butler (St. Martin's)",1984,Science Fiction,
"The Adversary, Julian May (Houghton Mifflin)",1984,Science Fiction,
"The Wild Shore, Kim Stanley Robinson (Ace)",1984,Science Fiction,
"Heretics of Dune, Frank Herbert (Gollancz; Putnam)",1984,Science Fiction,
"Emergence, David R. Palmer (Bantam)",1984,Science Fiction,
"A Day for Damnation, David Gerrold (Timescape)",1984,Science Fiction,
"Native Tongue, Suzette Haden Elgin (DAW)",1984,Science Fiction,
"Green Eyes, Lucius Shepard (Ace)",1984,Science Fiction,
"Free Live Free, Gene Wolfe (Mark V. Ziesing)",1984,Science Fiction,
"Star Rebel, F. M. Busby (Bantam)",1984,Science Fiction,
"Dr. Adder, K. W. Jeter (Bluejay)",1984,Science Fiction,
"The Man Who Melted, Jack Dann (Bluejay)",1984,Science Fiction,
"The Glamour, Christopher Priest (Jonathan Cape)",1984,Science Fiction,
"The Practice Effect, David Brin (Bantam)",1984,Science Fiction,
"“Steam Bird”, Hilbert Schenck (F&SF Apr,May 1984)",1984,Science Fiction,
"Them Bones, Howard Waldrop (Ace)",1984,Science Fiction,
"Circumpolar!, Richard A. Lupoff (Timescape)",1984,Science Fiction,
"Job: A Comedy of Justice, Robert A. Heinlein (Ballantine Del Rey)",1984,Fantasy,TRUE
"Damiano's Lute, R. A. MacAvoy (Bantam)",1984,Fantasy,
"Raphael, R. A. MacAvoy (Bantam)",1984,Fantasy,
"The Talisman, Stephen King & Peter Straub (Viking)",1984,Fantasy,
"The Infinity Concerto, Greg Bear (Berkley)",1984,Fantasy,
"Gilgamesh the King, Robert Silverberg (Arbor House)",1984,Fantasy,
"The Ladies of Mandrigyn, Barbara Hambly (Ballantine Del Rey)",1984,Fantasy,
"Enchanter's End Game, David Eddings (Ballantine Del Rey)",1984,Fantasy,
"The Businessman, Thomas M. Disch (Harper & Row)",1984,Fantasy,
"Bearing an Hourglass, Piers Anthony (Ballantine Del Rey)",1984,Fantasy,
"Crewel Lye: A Caustic Yarn, Piers Anthony (Ballantine Del Rey)",1984,Fantasy,
"Castle of Wizardry, David Eddings (Ballantine Del Rey)",1984,Fantasy,
"Mythago Wood, Robert Holdstock (Gollancz)",1984,Fantasy,
"Who Made Stevie Crye?, Michael Bishop (Arkham House)",1984,Fantasy,
"Vampire Junction, S. P. Somtow (Donning)",1984,Fantasy,
"Cards of Grief, Jane Yolen (Ace)",1984,Fantasy,
"The Hero and the Crown, Robin McKinley (Morrow Greenwillow)",1984,Fantasy,
"Maia, Richard Adams (Viking UK; Knopf)",1984,Fantasy,
"Nights at the Circus, Angela Carter (Chatto & Windus; Viking)",1984,Fantasy,
"Brisingamen, Diana L. Paxson (Berkley)",1984,Fantasy,
"Moonheart, Charles de Lint (Ace)",1984,Fantasy,
"The Third Book of Swords, Fred Saberhagen (Tor)",1984,Fantasy,
"Fire and Hemlock, Diana Wynne Jones (Greenwillow)",1984,Fantasy,
"Half a Sky, R. A. Lafferty (Corroboree)",1984,Fantasy,
"The Ceremonies, T. E. D. Klein (Viking)",1984,Fantasy,
"The Bishop's Heir, Katherine Kurtz (Ballantine Del Rey)",1984,Fantasy,
"The Beggar Queen, Lloyd Alexander (Dutton)",1984,Fantasy,
"The Wild Shore, Kim Stanley Robinson (Ace)",1984,First Novel,TRUE
"Neuromancer, William Gibson (Ace)",1984,First Novel,
"Emergence, David R. Palmer (Bantam)",1984,First Novel,
"Green Eyes, Lucius Shepard (Ace)",1984,First Novel,
"Them Bones, Howard Waldrop (Ace)",1984,First Novel,
"Valentina: Soul in Sapphire, Joseph H. Delaney & Marc Stiegler (Baen)",1984,First Novel,
"The Riddle of the Wren, Charles de Lint (Ace)",1984,First Novel,
"The Ceremonies, T. E. D. Klein (Viking)",1984,First Novel,
"Frontera, Lewis Shiner (Baen)",1984,First Novel,
"Procurator, Kirk Mitchell (Ace)",1984,First Novel,
"Palimpsests, Carter Scholz & Glenn Harcourt (Ace)",1984,First Novel,
"The Alchemists, Geary Gravel (Ballantine Del Rey)",1984,First Novel,
"The Game Beyond, Melissa Scott (Baen)",1984,First Novel,
"Divine Endurance, Gwyneth Jones (Allen & Unwin)",1984,First Novel,
"Elleander Morning, Jerry Yulsman (St. Martin's)",1984,First Novel,
"Winter's Daughter, Charles Whitmore (Timescape)",1984,First Novel,
"Demon-4, David Mace (Granada)",1984,First Novel,
"Startide Rising, David Brin (Bantam)",1983,Science Fiction,TRUE
"The Robots of Dawn, Isaac Asimov (Doubleday)",1983,Science Fiction,
"Millennium, John Varley (Berkley)",1983,Science Fiction,
"Helliconia Summer, Brian W. Aldiss (Atheneum)",1983,Science Fiction,
"The Void Captain's Tale, Norman Spinrad (Timescape)",1983,Science Fiction,
"Moreta: Dragonlady of Pern, Anne McCaffrey (Ballantine Del Rey)",1983,Science Fiction,
"Thendara House, Marion Zimmer Bradley (DAW)",1983,Science Fiction,
"Against Infinity, Gregory Benford (Timescape)",1983,Science Fiction,
"Orion Shall Rise, Poul Anderson (Phantasia; Timescape)",1983,Science Fiction,
"The Nonborn King, Julian May (Houghton Mifflin)",1983,Science Fiction,
"Superluminal, Vonda N. McIntyre (Houghton Mifflin)",1983,Science Fiction,
"Welcome, Chaos, Kate Wilhelm (Houghton Mifflin)",1983,Science Fiction,
"The Crucible of Time, John Brunner (Ballantine Del Rey)",1983,Science Fiction,
"Worlds Apart, Joe Haldeman (Viking)",1983,Science Fiction,
"Valentine Pontifex, Robert Silverberg (Arbor House)",1983,Science Fiction,
"Gods of Riverworld, Philip José Farmer (Putnam)",1983,Science Fiction,
"The Citadel of the Autarch, Gene Wolfe (Timescape)",1983,Science Fiction,
"Forty Thousand in Gehenna, C. J. Cherryh (Phantasia)",1983,Science Fiction,
"A Matter for Men, David Gerrold (Timescape)",1983,Science Fiction,
"The Birth of the People's Republic of Antarctica, John Calvin Batchelor (Dial)",1983,Science Fiction,
"Wall Around a Star, Jack Williamson & Frederik Pohl (Ballantine Del Rey)",1983,Science Fiction,
"Golden Witchbreed, Mary Gentle (Gollancz)",1983,Science Fiction,
"Broken Symmetries, Paul Preuss (Timescape)",1983,Science Fiction,
"Roderick at Random, John Sladek (Granada)",1983,Science Fiction,
"There Is No Darkness, Joe Haldeman & Jack C. Haldeman II (Ace)",1983,Science Fiction,
"Code of the Lifemaker, James P. Hogan (Ballantine Del Rey)",1983,Science Fiction,
"Tik-Tok, John Sladek (Gollancz)",1983,Science Fiction,
"Transformer, M. A. Foster (DAW)",1983,Science Fiction,
"The Mists of Avalon, Marion Zimmer Bradley (Knopf)",1983,Fantasy,TRUE
"The Anubis Gates, Tim Powers (Ace)",1983,Fantasy,
"The Armageddon Rag, George R. R. Martin (Poseidon)",1983,Fantasy,
"Lyonesse, Jack Vance (Berkley)",1983,Fantasy,
"White Gold Wielder, Stephen R. Donaldson (Ballantine Del Rey)",1983,Fantasy,
"Christine, Stephen King (Viking)",1983,Fantasy,
"Pet Sematary, Stephen King (Doubleday)",1983,Fantasy,
"The Dreamstone, C. J. Cherryh (DAW)",1983,Fantasy,
"Damiano, R. A. MacAvoy (Bantam)",1983,Fantasy,
"Neveryóna, Samuel R. Delany (Bantam)",1983,Fantasy,
"Dragon on a Pedestal, Piers Anthony (Ballantine Del Rey)",1983,Fantasy,
"Hart's Hope, Orson Scott Card (Berkley)",1983,Fantasy,
"(tie): Cugel's Saga, Jack Vance (Timescape)",1983,Fantasy,
"(tie): The Sword of Winter, Marta Randall (Timescape)",1983,Fantasy,
"Tea with the Black Dragon, R. A. MacAvoy (Bantam)",1983,Fantasy,
"Magician's Gambit, David Eddings (Ballantine Del Rey)",1983,Fantasy,
"The Tree of Swords and Jewels, C. J. Cherryh (DAW)",1983,Fantasy,
"On a Pale Horse, Piers Anthony (Ballantine Del Rey)",1983,Fantasy,
"Floating Dragon, Peter Straub (Putnam)",1983,Fantasy,
"The Neverending Story, Michael Ende (Doubleday)",1983,Fantasy,
"Anackire, Tanith Lee (DAW)",1983,Fantasy,
"The Dragon Waiting, John M. Ford (Timescape)",1983,Fantasy,
"Sung in Shadow, Tanith Lee (DAW)",1983,Fantasy,
"Ware Hawk!, Andre Norton (Atheneum)",1983,Fantasy,
"The Silent Gondoliers, S. Morgenstern (Ballantine Del Rey)",1983,Fantasy,
"The Sword Is Forged, Evangeline Walton (Timescape)",1983,Fantasy,
"Tea with the Black Dragon, R. A. MacAvoy (Bantam)",1983,First Novel,TRUE
"The Blackcollar, Timothy Zahn (DAW)",1983,First Novel,
"A Rumor of Angels, M. Bradley Kellogg (NAL Signet)",1983,First Novel,
"King's Blood Four, Sheri S. Tepper (Ace)",1983,First Novel,
"Starrigger, John DeChancie (Ace)",1983,First Novel,
"The Shadow of the Ship, Robert W. Franson (Ballantine Del Rey)",1983,First Novel,
"Harpy's Flight, Megan Lindholm (Ace)",1983,First Novel,
"Anvil of the Heart, Bruce T. Holmes (Haven)",1983,First Novel,
"The Forest of App, Gloria Rand Dank (Greenwillow)",1983,First Novel,
"Ratha's Creature, Clare Bell (Atheneum/Argo)",1983,First Novel,
"Foundation's Edge, Isaac Asimov (Doubleday)",1982,Science Fiction,TRUE
"2010: Odyssey Two, Arthur C. Clarke (Ballantine Del Rey)",1982,Science Fiction,
"Friday, Robert A. Heinlein (Holt, Rinehart & Winston)",1982,Science Fiction,
"The Pride of Chanur, C. J. Cherryh (DAW)",1982,Science Fiction,
"Courtship Rite, Donald Kingsbury (Timescape)",1982,Science Fiction,
"Helliconia Spring, Brian W. Aldiss (Atheneum)",1982,Science Fiction,
"The Crystal Singer, Anne McCaffrey (Ballantine Del Rey)",1982,Science Fiction,
"Starburst, Frederik Pohl (Ballantine Del Rey)",1982,Science Fiction,
"Merchanter's Luck, C. J. Cherryh (DAW)",1982,Science Fiction,
"Life, the Universe and Everything, Douglas Adams (Harmony)",1982,Science Fiction,
"The Golden Torc, Julian May (Houghton Mifflin)",1982,Science Fiction,
"Hawkmistress!, Marion Zimmer Bradley (DAW)",1982,Science Fiction,
"Roderick, John Sladek (Timescape)",1982,Science Fiction,
"No Enemy But Time, Michael Bishop (Timescape)",1982,Science Fiction,
"Eye of Cat, Roger Zelazny (Timescape)",1982,Science Fiction,
"The Descent of Anansi, Larry Niven & Steven Barnes (Tor)",1982,Science Fiction,
"Mindkiller, Spider Robinson (Holt, Rinehart & Winston)",1982,Science Fiction,
"A Rose for Armageddon, Hilbert Schenck (Timescape)",1982,Science Fiction,
"The White Plague, Frank Herbert (Putnam)",1982,Science Fiction,
"Coils, Fred Saberhagen & Roger Zelazny (Tor)",1982,Science Fiction,
"Wintermind, Marvin Kaye & Parke Godwin (Doubleday)",1982,Science Fiction,
"Birthright: The Book of Man, Mike Resnick (NAL)",1982,Science Fiction,
"Aurelia, R. A. Lafferty (Starblaze)",1982,Science Fiction,
"Light on the Sound, Somtow Sucharitkul (Timescape)",1982,Science Fiction,
"Nor Crystal Tears, Alan Dean Foster (Ballantine Del Rey)",1982,Science Fiction,
"The Fall of the Shell, Paul O. Williams (Ballantine Del Rey)",1982,Science Fiction,
"The Sword of the Lictor, Gene Wolfe (Timescape)",1982,Fantasy,TRUE
"The Citadel of the Autarch, Gene Wolfe (Timescape)",1982,Fantasy,
"Fevre Dream, George R. R. Martin (Poseidon)",1982,Fantasy,
"The One Tree, Stephen R. Donaldson (Ballantine Del Rey)",1982,Fantasy,
"The Transmigration of Timothy Archer, Philip K. Dick (Timescape)",1982,Fantasy,
"Ogre, Ogre, Piers Anthony (Ballantine Del Rey)",1982,Fantasy,
"Tempting Fate, Chelsea Quinn Yarbro (St. Martin's)",1982,Fantasy,
"Centaur Aisle, Piers Anthony (Ballantine Del Rey)",1982,Fantasy,
"Juxtaposition, Piers Anthony (Ballantine Del Rey)",1982,Fantasy,
"Oh Susannah!, Kate Wilhelm (Houghton Mifflin)",1982,Fantasy,
"Pawn of Prophecy, David Eddings (Ballantine Del Rey)",1982,Fantasy,
"Elfstones of Shannara, Terry Brooks (Ballantine Del Rey)",1982,Fantasy,
"The Black Beast, Nancy Springer (Timescape)",1982,Fantasy,
"The Swordbearer, Glen Cook (Timescape)",1982,Fantasy,
"In Winter's Shadow, Gillian Bradshaw (Simon & Schuster)",1982,Fantasy,
"In Viriconium, M. John Harrison (Gollancz)",1982,Fantasy,
"The Delicate Dependency, Michael Talbot (Avon)",1982,Fantasy,
"The Blue Sword, Robin McKinley (Morrow Greenwillow)",1982,Fantasy,
"The Bloodwind, Charles L. Grant (Fawcett)",1982,Fantasy,
"Courtship Rite, Donald Kingsbury (Timescape)",1982,First Novel,TRUE
"The Red Magician, Lisa Goldstein (Timescape)",1982,First Novel,
"The Windhover Tapes: An Image of Voices, Warren Norwood (Bantam)",1982,First Novel,
"Lady of Light, Diana L. Paxson (Timescape)",1982,First Novel,
"Dreamrider, Sandra Miesel (Ace)",1982,First Novel,
"The Space Eater, David Langford (Arrow)",1982,First Novel,
"God Stalk, P. C. Hodgell (Atheneum)",1982,First Novel,
"Earthchild, Sharon Webb (Atheneum)",1982,First Novel,
"The Delicate Dependency, Michael Talbot (Avon)",1982,First Novel,
"Magician, Raymond E. Feist (Doubleday)",1982,First Novel,
"The Kalevide, Lou Goble (Bantam)",1982,First Novel,
"Sorcerer's Legacy, Janny Wurts (Ace)",1982,First Novel,
"A Greater Infinity, Michael McCollum (Ballantine Del Rey)",1982,First Novel,
"The Shadow Hunter, Pat Murphy (Popular Library)",1982,First Novel,
"The Many-Colored Land, Julian May (Houghton Mifflin)",1981,Science Fiction,TRUE
"Windhaven, George R. R. Martin & Lisa Tuttle (Timescape)",1981,Science Fiction,
"Downbelow Station, C. J. Cherryh (DAW)",1981,Science Fiction,
"Dream Park, Larry Niven & Steven Barnes (Phantasia; Ace)",1981,Science Fiction,
"Project Pope, Clifford D. Simak (Ballantine Del Rey)",1981,Science Fiction,
"God Emperor of Dune, Frank Herbert (Putnam)",1981,Science Fiction,
"The Cool War, Frederik Pohl (Ballantine Del Rey)",1981,Science Fiction,
"Sharra's Exile, Marion Zimmer Bradley (DAW)",1981,Science Fiction,
"Oath of Fealty, Larry Niven & Jerry Pournelle (Phantasia; Timescape)",1981,Science Fiction,
"Riddley Walker, Russell Hoban (Summit)",1981,Science Fiction,
"The Divine Invasion, Philip K. Dick (Timescape)",1981,Science Fiction,
"The Book of Dreams, Jack Vance (DAW)",1981,Science Fiction,
"The Sardonyx Net, Elizabeth A. Lynn (Putnam)",1981,Science Fiction,
"King David's Spaceship, Jerry Pournelle (Simon & Schuster)",1981,Science Fiction,
"Worlds, Joe Haldeman (Viking)",1981,Science Fiction,
"At the Eye of the Ocean, Hilbert Schenck (Timescape)",1981,Science Fiction,
"Radix, A. A. Attanasio (Morrow)",1981,Science Fiction,
"The Unreasoning Mask, Philip José Farmer (Putnam)",1981,Science Fiction,
"Voyagers, Ben Bova (Doubleday)",1981,Science Fiction,
"Dream Dancer, Janet Morris (Putnam)",1981,Science Fiction,
"The Pride of Chanur, C. J. Cherryh (DAW)",1981,Science Fiction,
"The Dreamers, James Gunn (Simon & Schuster)",1981,Science Fiction,
"Twelve Fair Kingdoms, Suzette Haden Elgin (Doubleday)",1981,Science Fiction,
"Giants' Star, James Hogan (Ballantine Del Rey)",1981,Science Fiction,
"The Affirmation, Christopher Priest (Scribners)",1981,Science Fiction,
"Deathhunter, Ian Watson (Gollancz)",1981,Science Fiction,
"VALIS, Philip K. Dick (Bantam)",1981,Science Fiction,
"Lilith, Jack L. Chalker (Ballantine Del Rey)",1981,Science Fiction,
"Systemic Shock, Dean Ing (Ace)",1981,Science Fiction,
"(tie): In the Hands of Glory, Phyllis Eisenstein (Timescape)",1981,Science Fiction,
"(tie): Wave Without a Shore, C. J. Cherryh (DAW)",1981,Science Fiction,
"The Claw of the Conciliator, Gene Wolfe (Timescape)",1981,Fantasy,TRUE
"Little, Big, John Crowley (Bantam)",1981,Fantasy,
"The Changing Land, Roger Zelazny (Ballantine Del Rey)",1981,Fantasy,
"The War Hound and the World's Pain, Michael Moorcock (Timescape)",1981,Fantasy,
"The Captive, Robert Stallman (Timescape)",1981,Fantasy,
"Camber the Heretic, Katherine Kurtz (Ballantine Del Rey)",1981,Fantasy,
"The Keep, F. Paul Wilson (Morrow)",1981,Fantasy,
"Horn Crown, Andre Norton (DAW)",1981,Fantasy,
"A Sense of Shadow, Kate Wilhelm (Houghton Mifflin)",1981,Fantasy,
"Lycanthia, Tanith Lee (DAW)",1981,Fantasy,
"Path of the Eclipse, Chelsea Quinn Yarbro (St. Martin's)",1981,Fantasy,
"Delusion's Master, Tanith Lee (DAW)",1981,Fantasy,
"Peregrine: Secundus, Avram Davidson (Berkley)",1981,Fantasy,
"Kingdom of Summer, Gillian Bradshaw (Simon & Schuster)",1981,Fantasy,
"Esbae: A Winter's Tale, Linda Haldeman (Avon)",1981,Fantasy,
"Journey Behind the Wind, Patricia Wrightson (Atheneum)",1981,Fantasy,
"The Sable Moon, Nancy Springer (Pocket)",1981,Fantasy,
"Madwand, Roger Zelazny (Phantasia; Ace)",1981,Fantasy,
"Gryphon in Glory, Andre Norton (Atheneum)",1981,Fantasy,
"Too Long a Sacrifice, Mildred Downey Broxon (Dell)",1981,Fantasy,
"Cujo, Stephen King (Viking)",1981,Fantasy,
"Blue Adept, Piers Anthony (Ballantine Del Rey)",1981,Fantasy,
"Starship & Haiku, Somtow Sucharitkul (Timescape)",1981,First Novel,TRUE
"At the Eye of the Ocean, Hilbert Schenck (Timescape)",1981,First Novel,
"Radix, A. A. Attanasio (Morrow)",1981,First Novel,
"The Breaking of Northwall, Paul O. Williams (Ballantine Del Rey)",1981,First Novel,
"War Games, Karl Hansen (Playboy)",1981,First Novel,
"The Prince of Morning Bells, Nancy Kress (Timescape)",1981,First Novel,
"Revolution from Rosinante, Alexis Gilliland (Ballantine Del Rey)",1981,First Novel,
"A Storm Upon Ulster, Kenneth Flint (Bantam)",1981,First Novel,
"Under the City of Angels, Jerry Earl Brown (Bantam)",1981,First Novel,
"Slow Fall to Dawn, Stephen Leigh (Bantam)",1981,First Novel,
"Tintagel, Paul H. Cook (Berkley)",1981,First Novel,
"Lanark, Alasdair Gray (Harper & Row)",1981,First Novel,
"Pilgrimage, Drew Mendelson (DAW)",1981,First Novel,
"Daystar and Shadow, James B. Johnson (DAW)",1981,First Novel,
"(tie): The Former King, Adam Corby (Timescape)",1981,First Novel,
"(tie): The Tularemia Gambit, Steve Perry (Fawcett)",1981,First Novel,
"Starship & Haiku, Somtow Sucharitkul (Timescape)",1980,Science Fiction,TRUE
"At the Eye of the Ocean, Hilbert Schenck (Timescape)",1980,Science Fiction,
"Radix, A. A. Attanasio (Morrow)",1980,Science Fiction,
"The Breaking of Northwall, Paul O. Williams (Ballantine Del Rey)",1980,Science Fiction,
"War Games, Karl Hansen (Playboy)",1980,Science Fiction,
"The Prince of Morning Bells, Nancy Kress (Timescape)",1980,Science Fiction,
"Revolution from Rosinante, Alexis Gilliland (Ballantine Del Rey)",1980,Science Fiction,
"A Storm Upon Ulster, Kenneth Flint (Bantam)",1980,Science Fiction,
"Under the City of Angels, Jerry Earl Brown (Bantam)",1980,Science Fiction,
"Slow Fall to Dawn, Stephen Leigh (Bantam)",1980,Science Fiction,
"Tintagel, Paul H. Cook (Berkley)",1980,Science Fiction,
"Lanark, Alasdair Gray (Harper & Row)",1980,Science Fiction,
"Pilgrimage, Drew Mendelson (DAW)",1980,Science Fiction,
"Daystar and Shadow, James B. Johnson (DAW)",1980,Science Fiction,
"(tie): The Former King, Adam Corby (Timescape)",1980,Science Fiction,
"(tie): The Tularemia Gambit, Steve Perry (Fawcett)",1980,Science Fiction,
"Lord Valentine's Castle, Robert Silverberg (Harper & Row)",1980,Fantasy,TRUE
"The Shadow of the Torturer, Gene Wolfe (Simon & Schuster)",1980,Fantasy,
"The Wounded Land, Stephen R. Donaldson (Ballantine Del Rey)",1980,Fantasy,
"Changeling, Roger Zelazny (Ace)",1980,Fantasy,
"The Northern Girl, Elizabeth A. Lynn (Berkley Putnam)",1980,Fantasy,
"Split Infinity, Piers Anthony (Ballantine Del Rey)",1980,Fantasy,
"The Beginning Place, Ursula K. Le Guin (Harper & Row)",1980,Fantasy,
"The Vampire Tapestry, Suzy McKee Charnas (Simon & Schuster)",1980,Fantasy,
"Shadowland, Peter Straub (Coward, McCann & Geoghegan)",1980,Fantasy,
"“The Mist”, Stephen King (Dark Forces)",1980,Fantasy,
"Ariosto, Chelsea Quinn Yarbro (Pocket)",1980,Fantasy,
"Kill the Dead, Tanith Lee (DAW)",1980,Fantasy,
"Thorn, Fred Saberhagen (Ace)",1980,Fantasy,
"Sabella, Tanith Lee (DAW)",1980,Fantasy,
"After Dark, Manly Wade Wellman (Doubleday)",1980,Fantasy,
"A Storm of Wings, M. John Harrison (Doubleday)",1980,Fantasy,
"The Orphan, Robert Stallman (Pocket)",1980,Fantasy,
"Duncton Wood, William Horwood (McGraw-Hill)",1980,Fantasy,
"All Darkness Met, Glen Cook (Berkley)",1980,Fantasy,
"(tie): Firelord, Parke Godwin (Doubleday)",1980,Fantasy,
"(tie): Necropolis, Basil Copper (Arkham House)",1980,Fantasy,
"Master of the Five Magics, Lyndon Hardy (Ballantine Del Rey)",1980,Fantasy,
"Dragon's Egg, Robert L. Forward (Ballantine Del Rey)",1980,First Novel,TRUE
"The Orphan, Robert Stallman (Pocket)",1980,First Novel,
"Sundiver, David Brin (Bantam)",1980,First Novel,
"Beyond Rejection, Justin Leiber (Ballantine Del Rey)",1980,First Novel,
"The Gates of Heaven, Paul Preuss (Bantam)",1980,First Novel,
"Master of the Five Magics, Lyndon Hardy (Ballantine Del Rey)",1980,First Novel,
"Hawk of May, Gillian Bradshaw (Simon & Schuster)",1980,First Novel,
"Still Forms on Foxfield, Joan Slonczewski (Ballantine Del Rey)",1980,First Novel,
"Yearwood, Paul Hazel (Atlantic/Little, Brown)",1980,First Novel,
"Scavengers, David J. Skal (Pocket)",1980,First Novel,
"Web of Angels, John M. Ford (Pocket)",1980,First Novel,
"White Light, Rudy Rucker (Pocket)",1980,First Novel,
"The Man in the Darksuit, Dennis R. Caro (Pocket)",1980,First Novel,
"One On Me, Tim Huntley (DAW)",1980,First Novel,
"A Lost Tale, Dale Estey (St. Martin's)",1980,First Novel,
"Titan, John Varley (Berkley/Putnam)",1979,Science Fiction,TRUE
"Jem, Frederik Pohl (St. Martin's)",1979,Science Fiction,
"The Fountains of Paradise, Arthur C. Clarke (Harcourt Brace Jovanovich)",1979,Science Fiction,
"Stardance, Spider Robinson & Jeanne Robinson (Dial)",1979,Science Fiction,
"On Wings of Song, Thomas M. Disch (St. Martin's)",1979,Science Fiction,
"The Faded Sun: Kutath, C. J. Cherryh (DAW)",1979,Science Fiction,
"The Road to Corlay, Richard Cowper (Pocket)",1979,Science Fiction,
"Dragondrums, Anne McCaffrey (Atheneum)",1979,Science Fiction,
"Engine Summer, John Crowley (Doubleday)",1979,Science Fiction,
"The Face, Jack Vance (DAW)",1979,Science Fiction,
"Juniper Time, Kate Wilhelm (Harper & Row)",1979,Science Fiction,
"Transfigurations, Michael Bishop (Berkley/Putnam)",1979,Science Fiction,
"Roadmarks, Roger Zelazny (Ballantine Del Rey)",1979,Science Fiction,
"Kinsman, Ben Bova (Dial)",1979,Science Fiction,
"SS-GB, Len Deighton (Knopf)",1979,Science Fiction,
